2019-06-07 19:13:17		Türkiye	"@suleymansoylu #VatanDelisiBirTÜRK
#DerKi
#OrduValisi’ne 'it' diyorsun ama @hdpdemirtas ’ı ise övgülerle karşılıyorsun.

Eeyyy #CHP nin #İstanbul adayı @ekrem_imamoglu pardon ya senin bir ön adın vardı #Yunan #Rum #Papaz #EkremİMAMOPULOS derdik sana değil mi❓

Bence asıl #İT sensin #Lan #Ekrem"
2019-06-07 19:12:58		Adana, Türkiye	RT @fikirustadi: @ismailsaymaz @doganburak29 İsmail sen de CHP adayı gibi yalanların ortaya çıkınca hakarete başvuruyorsun. Edepsizliğin et…
2019-06-07 19:12:36		Kuzeyde Türkiyede	RT @ismailsaymaz: AKP, CHP’yi “bir çivi çakmamakla” suçlar. Ecevit’in ‘Türkiye 1965-75’ kitabına göre Keban ve Oymapınar barajları, Afşin-E…
2019-06-07 19:12:30		Osmaniye, Türkiye	@yorukreis @yapan09 @sametcabuk @Yildiraycicek9 @DrSinanOgan Peki neden hedef tahtasında olan parti MHP? Neden hiç CHP den iyi partiden yada hdp den bahsetmiyorsunuz
2019-06-07 19:12:23		Türkiye	"#VatanDelisiBirTÜRK
#DerKi
#OrduValisi’ne 'it' diyorsun ama @hdpdemirtas ’ı ise övgülerle karşılıyorsun.

Eeyyy #CHP nin #İstanbul adayı @ekrem_imamoglu pardon ya senin bir ön adın vardı #Yunan #Rum #Papaz #EkremİMAMOPULOS derdik sana değil mi❓

Bence asıl #İT sensin #Lan #Ekrem https://t.co/4QIp8D8Paw"
2019-06-07 19:12:14		İstanbul, Türkiye	"RT @haciykk: CHP'nin argümanı kalmadı ve VIP savunması yaparak ""Ama Sedat Peker VIP'ten geçiyor"" diye algı yaptılar; ne alakaysa?!
Sedat Pe…"
2019-06-07 19:12:13		Ankara, Türkiye	"@EmreUslu Yok sen küçük enişte isin. Deywidoğlu PARTİYİ kursun, yalamaya başlayacaksın.
Meral den, CHP den bir yol olmayacağını anladınız, c planına geçtiniz! A planı ise 15 TEMMUZ kalkışmasıydı. CCC"
2019-06-07 19:11:42		#NL #FB #ANTIFETO	RT @cemaltoptanc21: @Senay4Ak @sevdamrabbim Bu ülkenin namuslu vatansever evlatları, asla İstanbul CHP adayı projeye müsaade etmeyecektir.
2019-06-07 19:11:31		MUSA GÜNEŞ	RT @markaresayan: 6-7 Ekim vandalizminin müsebbibi Demirtaş’a hayranlık besleyen CHP adayının ülkenin valisine, polisine saygı göstermesi b…
2019-06-07 19:11:01		Adana, Türkiye	RT @orhansaribalchp: AKP iktidarları 17 yıl boyunca uyguladıkları tarım politikalarıyla ülkemiz gıda egemenliğini ve gıda güvenliğini tehli…
2019-06-07 19:10:53		Twıtter UP	"RT @YucelBalli: @drbetulsayan Hepinize tek tekte olsa söylemekten bıkmayacağım. Chp'nin adayı değil 
Seçilmiş Istanbul Büyük Şehir Belediye…"
2019-06-07 19:10:36		Adıyaman, Türkiye	@arzuerdemDB @dbdevletbahceli @BY @ifarukaksu @Emin_Haber @MhpTbmmGrubu @MHP_Bilgi @MHP_Sosyal @sinanates16 @CamurMehmet123 @mhp_haberleri @E_SemihYalcin En eski en köklü iki parti biri CHP ayakta adayı var seçimde biri MHP Adayı yok dün omoyla tursille haliçte yıkıyacağım dediği partinin adayını destekliyor  cevap hazır beka  Ankara Antalya mersin İzmir burda beka yaşandımı
2019-06-07 19:10:35		aksaray türkiye	RT @haltinsoy68: CHP’nin adayı musakka siyasetiyle göz boyamaya çalıştı,gizlediği antrikot sevdası ve hakkı olmadığı halde ViP’ten uçma ısr…
2019-06-07 19:10:33		istanbul	"RT @haciykk: CHP'li Ekrem İmamoğlu halkla beraber uçağa binecekken birisi çıkıp ""Buyrun efendim, sizi VIP'e alalım"" deseydi; ""Ne demek VIP,…"
2019-06-07 19:10:33		İSTANBUL	"RT @Ahaber: ""CHP adayı özür dilemeli"" https://t.co/a73yTznxZv"
2019-06-07 19:10:28		Ankara, Türkiye	@davam2071 İsterse Dünya nın en kötü insanı olsun chp seçmeni hdp seçmeni iyi parti seçmeni bu adama oy verir.
2019-06-07 19:10:21		Hatay, Türkiye	@esma_fb_3437 buda fetö ağzıyla konuşuyor,Bunlar bir zamanlar chp ye oy veren kâfir diyorlardı.şimdi kol kolalar.bu zavallı peygamberimizin önünde yim diyor,bre melun peygamberi sana tabi ettin,bu sözünle imandan çıkarsın gafil.
2019-06-07 19:09:36		İstanbul, Türkiye	RT @esrefbey34: @medyaadami CHP demek milletin iradesine seçim öncesi sığınıp aradağını bulamadığı an hakaret etmektir. https://t.co/wOyhDL…
2019-06-07 19:09:25		Denizli, Türkiye	@06melihgokcek CHP YE OY VERENLER DÜŞÜNSÜN MÜPTEZEL.........LER
2019-06-07 19:08:40		Türkiye	@gunes_gazetesi Ugur dundar tarafsizmi ? Adam chp tv sunucusuydu dune kadar , namaz dusmaniydi dune kadar
2019-06-07 19:08:40		Antalya, Türkiye	RT @GazeteBir: CHP Antalya’dan 23 Haziran hamlesi https://t.co/Fgxpw8z26h
2019-06-07 19:08:38		İstanbul, Türkiye	RT @MhpTbmmGrubu: MHP @E_SemihYalcin: Yurt içindeki PKK unsurları bitme noktasına geldi. Örgüt kendine yaslanacak komşu ağaç aradı ve aradı…
2019-06-07 19:08:36		Antalya, Türkiye	"RT @AkdenizGercek: CHP Antalya Gençlik Kolları Başkanı @MusaGul14 Gül,  ""23 Haziran'da oy kullanmaya gitmek isteyen maddi durumu olmayan öğ…"
2019-06-07 19:08:33		Turkey	Ayrıca Dayılarımın konumlarindan da biliyorum, sürekli insanlara özellikle Afrika'ya yardım yapıyorlar. Durumları mükemmel, zehir gibi de zeki adamlar. Bu inanç meselesi, kendini bir yere yakın hissetme meselesi, onlara deger verilme meselesi. Chp'de asla bu yok.
2019-06-07 19:08:25		Bodrum, Türkiye	@T_Karamollaoglu Chp tayfası sizin bu duruşunuzu ayakta alkışlıyor...
2019-06-07 19:08:21		Türkiye	RT @ulkucumedyacom: MHP'li Yalçın: Belediyeyi CHP alırsa teröristler kadrolaşacak https://t.co/J6Se1egbCV https://t.co/J6Se1egbCV
2019-06-07 19:08:20		Gaziantep, Türkiye	"RT @haciykk: CHP'nin argümanı kalmadı ve VIP savunması yaparak ""Ama Sedat Peker VIP'ten geçiyor"" diye algı yaptılar; ne alakaysa?!
Sedat Pe…"
2019-06-07 19:08:16		Turkey	"RT @esrefbey34: CHP'nin İstanbul adayı gün geçtikçe daha da agresifleşiyor, etrafındakilere adeta öfke kusuyor.
Bunun bir sebebi var elbett…"
2019-06-07 19:08:15		İstanbul, Türkiye	RT @ismailsaymaz: AKP, CHP’yi “bir çivi çakmamakla” suçlar. Ecevit’in ‘Türkiye 1965-75’ kitabına göre Keban ve Oymapınar barajları, Afşin-E…
2019-06-07 19:08:14		Toronto. Canada	RT @yasarokuyan: CHP İstanbul'da AK Parti'nin 15 yıllık geçmişini açıklayacak https://t.co/Rn76mdel5F
2019-06-07 19:08:13		Antalya	@ismailsaymaz @doganburak29 İsmail sen de CHP adayı gibi yalanların ortaya çıkınca hakarete başvuruyorsun. Edepsizliğin ete kemiğe bürünmüş halisin.
2019-06-07 19:08:02		mersin	@EmreUslu CHP cemaat oylarıyla kazanmasın, demokrasi ve hukuk mücadelesi ile kazansın.Cemaatin yaptığı hukuksuzlukları şimdi öğrencileri yapıyor.
2019-06-07 19:07:37		Antalya, Türkiye	Chp adlı partiye oy verenlerin beyni ve algısı tamamen kapalı arkadaşlar, adamlara asla bişeyi anlatamıyorsun çünkü anlayamıyorlar..YAZIIKKK👍🏻👍🏻👍🏻
2019-06-07 19:07:10		Antalya, Türkiye	"RT @ChpGencAntalya: Denizli milletvekilimiz #KazımArslan yaşamını yitirdi. 

Değerli vekilimize Allah’tan rahmet, ailesine, sevenlerine ve…"
